
3/8/13,Jazz,Al Jefferson,,activated from IL
3/8/13,Mavericks,,Shawn Marion,placed on IL with bruised left calf
3/8/13,Mavericks,Anthony Morrow,,activated from IL
3/8/13,Pacers,,Ben Hansbrough,placed on IL
3/8/13,Pacers,Miles Plumlee,,activated from IL
3/8/13,Raptors,,Mickael Pietrus,placed on IL
3/8/13,Raptors,Linas Kleiza,,activated from IL
3/8/13,Suns,,Marcin Gortat,placed on IL with sprained right foot (out for season)
3/9/13,Bucks,,Ersan Ilyasova,placed on IL with left knee injury
3/9/13,Bucks,Ish Smith,,activated from IL
3/9/13,Grizzlies,,Darrell Arthur,back injury (DNP)
3/9/13,Grizzlies,,Zach Randolph,sprained left ankle (DNP)
3/9/13,Hornets,,Austin Rivers,placed on IL with fractured right hand (out for season)
3/9/13,Jazz,,Paul Millsap,placed on IL with right knee inflammation
3/9/13,Jazz,Kevin Murphy,,activated from IL
3/9/13,Knicks,,Amar'e Stoudemire,placed on IL with knee injury
3/9/13,Timberwolves,,Andrei Kirilenko,strained left calf (DNP)
3/9/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/9/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/9/13,Warriors,,David Lee,bruised right knee (DNP)
3/10/13,76ers,,Nick Young,sprained left ankle (DNP)
3/10/13,Blazers,,Meyers Leonard,sprained right ankle (DNP)
3/10/13,Blazers,,Victor Claver,sprained left ankle (DNP)
3/10/13,Bucks,,J.J. Redick,ankle injury (DNP)
3/10/13,Bucks,,Larry Sanders ,placed on IL with knee injury
3/10/13,Bucks,Ersan Ilyasova,,activated from IL
3/10/13,Bulls,,Kirk Hinrich,right foot injury (DNP)
3/10/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
3/10/13,Clippers,,Eric Bledsoe,placed on IL with sore left calf
3/10/13,Clippers,,Jamal Crawford,sore left ankle (DNP)
3/10/13,Hornets,,Eric Gordon,rest / right knee injury (DNP)
3/10/13,Pacers,,Miles Plumlee,placed on IL
3/10/13,Pacers,Ben Hansbrough,,activated from IL
3/10/13,Raptors,,Andrea Bargnani,placed on IL with strained right elbow (out for season)
3/10/13,Raptors,,Rudy Gay,stiff back (DNP)
3/10/13,Raptors,Mickael Pietrus,,activated from IL
3/10/13,Timberwolves,,Andrei Kirilenko,strained left calf (DNP)
3/10/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/10/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/10/13,Jazz,Raja Bell,,activated from IL
3/11/13,76ers,,Nick Young,sprained left ankle (DNP)
3/11/13,Cavaliers,,Kyrie Irving,sprained left shoulder (out indefinitely)
3/11/13,Jazz,,Jamaal Tinsley,placed on IL with illness
3/11/13,Knicks,Carmelo Anthony,,activated from IL
3/11/13,Pistons,,Jason Maxiell,sprained right ankle (DNP)
3/12/13,Blazers,,Victor Claver,sprained left ankle (DNP)
3/12/13,Bobcats,,DeSagana Diop,sore right knee (DNP)
3/12/13,Bucks,,Luc Mbah a Moute,placed on IL with turf toe
3/12/13,Bucks,Larry Sanders ,,activated from IL
3/12/13,Cavaliers,,Kyrie Irving,placed on IL with sprained left shoulder
3/12/13,Cavaliers,,Omri Casspi,recovering from appendectomy (DNP)
3/12/13,Celtics,,Paul Pierce,DNP
3/12/13,Grizzlies,,Darrell Arthur,back injury (DNP)
3/12/13,Hornets,,Ryan Anderson,viral infection (DNP)
3/12/13,Nets,,Joe Johnson,placed on IL with sore left heel
3/12/13,Spurs,,Kawhi Leonard,sore left knee (DNP)
3/12/13,Spurs,,Tim Duncan,placed on IL with sore left knee
3/12/13,Spurs,Aron Baynes,,activated from IL
3/12/13,Timberwolves,,Andrei Kirilenko,strained right quadricep (DNP)
3/12/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/12/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/13/13,Bulls,,Kirk Hinrich,right foot injury (DNP)
3/13/13,Clippers,,Caron Butler,strained left calf / left elbow injury (CBC) (DNP)
3/13/13,Grizzlies,,Darrell Arthur,back injury (DNP)
3/13/13,Hawks,,Jeff Teague,sprained left ankle (DNP)
3/13/13,Hawks,,Josh Smith,sprained left knee (DNP)
3/13/13,Jazz,,Travis Leslie,placed on IL
3/13/13,Jazz,Paul Millsap,,activated from IL
3/13/13,Kings,,DeMarcus Cousins,thigh injury (DNP)
3/13/13,Pacers,,Ben Hansbrough,placed on IL
3/13/13,Pacers,Miles Plumlee,,activated from IL
3/13/13,Pistons,,Brandon Knight,sprained left ankle (DNP)
3/13/13,Rockets,,Tim Ohlbrecht,sprained right ankle (DNP)
3/13/13,Timberwolves,,Andrei Kirilenko,strained right quadricep (DNP)
3/13/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/13/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/13/13,Wizards,,A.J. Price,groin injury (DNP)
3/14/13,Knicks,,Carmelo Anthony,placed on IL with sore right knee
3/14/13,Knicks,,Tyson Chandler,bruised left knee / strained neck (DNP)
3/14/13,Lakers,,Kobe Bryant,sprained left ankle (out indefinitely)
3/14/13,Spurs,,Aron Baynes,placed on IL
3/14/13,Spurs,Tim Duncan,,activated from IL
3/14/13,Clippers,Trey Thompkins,,activated from IL
3/15/13,Bulls,,Kirk Hinrich,right foot injury (DNP)
3/15/13,Cavaliers,,Wayne Ellington,sprained left ankle (DNP)
3/15/13,Grizzlies,,Darrell Arthur,back injury (DNP)
3/15/13,Magic,,Andrew Nicholson,illness (DNP)
3/15/13,Rockets,,Tim Ohlbrecht,sprained right ankle (DNP)
3/15/13,Thunder,,Hasheem Thabeet,sore lower back (DNP)
3/15/13,Timberwolves,,Andrei Kirilenko,strained right quadricep (DNP)
3/15/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/15/13,Timberwolves,,Nikola Pekovic,abdominal strain (DNP)
3/15/13,Wizards,,A.J. Price,sore right groin (DNP)
3/16/13,Blazers,,Victor Claver,sprained left ankle (DNP)
3/16/13,Celtics,,Kevin Garnett,strained left abductor (DNP)
3/16/13,Grizzlies,,Darrell Arthur,back injury (DNP)
3/16/13,Grizzlies,,Tony Wroten Jr.,migraine headache (DNP)
3/16/13,Jazz,,Kevin Murphy,placed on IL
3/16/13,Jazz,Jamaal Tinsley,,activated from IL
3/16/13,Pistons,,Brandon Knight,sprained left ankle (DNP)
3/16/13,Wizards,,A.J. Price,sore right knee (DNP)
3/16/13,Wizards,,Trevor Ariza,sore left knee (DNP)
3/16/13,Wizards,Bradley Beal,,activated from IL
3/17/13,Clippers,,Ronny Turiaf,placed on IL with left knee injury
3/17/13,Kings,,DeMarcus Cousins,bruised left quadriceps (DNP)
3/17/13,Knicks,,Tyson Chandler,strained neck (DNP)
3/17/13,Lakers,,Kobe Bryant,sprained left ankle (DNP)
3/17/13,Mavericks,,Rodrigue Beaubois,fractured left hand (out indefinitely)
3/17/13,Nets,,Tyshawn Taylor,placed on IL
3/17/13,Nets,Joe Johnson,,activated from IL
3/17/13,Rockets,,Tim Ohlbrecht,placed on IL
3/17/13,Rockets,Terrence Jones,,activated from IL
3/17/13,Thunder,,Hasheem Thabeet,sore lower back (DNP)
3/17/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/18/13,76ers,,Andrew Bynum,arthroscopic surgery on both knees (date approximate)
3/18/13,Blazers,,Victor Claver,placed on IL with sprained left ankle
3/18/13,Bulls,,Kirk Hinrich,right foot injury (DNP)
3/18/13,Celtics,,Kevin Garnett,strained left abductor (DNP)
3/18/13,Grizzlies,,Darrell Arthur,back injury (DNP)
3/18/13,Hornets,,Eric Gordon,right knee injury (DNP)
3/18/13,Knicks,,Tyson Chandler,strained neck (DNP)
3/18/13,Lakers,,Kobe Bryant,sprained left ankle (DNP)
3/18/13,Mavericks,,Rodrigue Beaubois,fractured left hand (DNP)
3/18/13,Nets,,Keith Bogans,left ankle injury (DTD)
3/18/13,Nets,,Kris Humphries,tightness in lower back (DNP)
3/18/13,Nets,,Tornike Shengelia,placed on IL
3/18/13,Pacers,,David West,placed on IL with sprained back
3/18/13,Pacers,Ben Hansbrough,,activated from IL
3/18/13,Pistons,,Brandon Knight,sprained left ankle (DNP)
3/18/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/18/13,Wizards,A.J. Price,,activated from IL
3/18/13,Cavaliers,Kevin Jones,,activated from IL
3/19/13,Bucks,,Ersan Ilyasova,placed on IL with back injury
3/19/13,Bucks,Joel Przybilla,,activated from IL
3/19/13,Cavaliers,,Dion Waiters,sore left knee (DTD)
3/19/13,Magic,,Al Harrington,DNP
3/19/13,Thunder,,Hasheem Thabeet,placed on IL with sore lower back
3/19/13,Thunder,DeAndre Liggins,,activated from IL
3/19/13,Thunder,Jeremy Lamb,,activated from IL
3/20/13,Bobcats,,Brendan Haywood,sore left ankle (DNP)
3/20/13,Cavaliers,,Dion Waiters,sore left knee (DNP)
3/20/13,Clippers,,Chauncey Billups,hamstring injury (DTD)
3/20/13,Grizzlies,,Darrell Arthur,back injury (DNP)
3/20/13,Knicks,,Kurt Thomas,placed on IL with right foot injury
3/20/13,Knicks,,Tyson Chandler,strained neck (DNP)
3/20/13,Knicks,Carmelo Anthony,,activated from IL
3/20/13,Magic,,Nikola Vucevic,illness/concussion (DNP)
3/20/13,Mavericks,,Rodrigue Beaubois,placed on IL recovering from surgery on left hand to repair fractured bone (out for season)
3/20/13,Nets,,Kris Humphries,sore lower back (DNP)
3/20/13,Spurs,,Gary Neal,placed on IL
3/20/13,Spurs,Aron Baynes,,activated from IL
3/20/13,Thunder,,DeAndre Liggins,placed on IL
3/20/13,Thunder,,Jeremy Lamb,placed on IL
3/20/13,Thunder,Daniel Orton,,activated from IL
3/20/13,Thunder,Hasheem Thabeet,,activated from IL
3/20/13,Wizards,,Emeka Okafor,flu (DNP)
3/20/13,Mavericks,Shawn Marion,,activated from IL
3/20/13,Mavericks,,Shawn Marion,strained left calf (DNP)
3/21/13,Bobcats,,Brendan Haywood,stress fracture in left foot (out for season)
3/21/13,Bulls,Taj Gibson,,activated from IL
3/21/13,Nuggets,,Ty Lawson,heel injury (DTD)
3/21/13,Nuggets,,Wilson Chandler,placed on IL with separated left shoulder
3/21/13,Nuggets,Julyan Stone,,activated from IL
3/21/13,Timberwolves,,Kevin Love,recovering from surgery to repair fractured right hand/finger (DNP)
3/21/13,Timberwolves,Chase Budinger,,activated from IL
3/22/13,Cavaliers,,Dion Waiters,left knee injury (DNP)
3/22/13,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
3/22/13,Lakers,Pau Gasol,,activated from IL
3/22/13,Magic,,Nikola Vucevic,concussion (DNP)
3/22/13,Pistons,,Brandon Knight,sprained left ankle (DNP)
3/22/13,Raptors,,Sebastian Telfair,knee injury (DNP)
3/22/13,Rockets,,Terrence Jones,placed on IL
3/22/13,Rockets,,Tim Ohlbrecht,sprained ankle (DNP)
3/22/13,Rockets,Tim Ohlbrecht,,activated from IL
3/22/13,Spurs,,Aron Baynes,placed on IL
3/22/13,Spurs, Tony Parker,,activated from IL
3/22/13,Suns,,Jared Dudley,stomach virus / flu (DNP)
3/22/13,Suns,,Jermaine O'Neal,strained left calf (DNP)
3/22/13,Thunder,,Perry Jones III,placed on IL
3/22/13,Thunder,DeAndre Liggins,,activated from IL
3/22/13,Timberwolves,,Kevin Love,placed on IL recovering from surgery to repair fractured right hand/finger (out for season)
3/22/13,Wizards,,Bradley Beal,sprained left ankle (DNP)
3/22/13,Wizards,,Emeka Okafor,flu (DNP)
3/23/13,Bobcats,,Brendan Haywood,stress fracture in left foot (DNP)
3/23/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
3/23/13,Celtics,,Courtney Lee,sprained left ankle (DNP)
3/23/13,Celtics,,Kevin Garnett,sprained left ankle (DNP)
3/23/13,Clippers,,Chauncey Billups,placed on IL with groin injury
3/23/13,Clippers,,DaJuan Summers,placed on IL
3/23/13,Clippers,Eric Bledsoe,,activated from IL
3/23/13,Clippers,Ronny Turiaf,,activated from IL
3/23/13,Grizzlies,,Marc Gasol,torn abdominal muscle (DTD)
3/23/13,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
3/23/13,Magic,,Arron Afflalo,strained right hamstring (out for season)
3/23/13,Nuggets,,Ty Lawson,sore heel (DNP)
3/23/13,Raptors,,Rudy Gay,stiff back (DNP)
3/23/13,Raptors,,Sebastian Telfair,knee injury (DNP)
3/23/13,Wizards,,Bradley Beal,sprained left ankle (DNP)
3/23/13,Wizards,,Trevor Ariza,flu (DNP)
3/24/13,Bobcats,,Josh McRoberts,left shoulder injury (DNP)
3/24/13,Bucks,,Joel Przybilla,placed on IL
3/24/13,Bucks,Ersan Ilyasova,,activated from IL
3/24/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
3/24/13,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
3/24/13,Heat,,Dwyane Wade,placed on IL with sore right knee
3/24/13,Heat,Juwan Howard,,activated from IL
3/24/13,Nets,,Joe Johnson,bruised right quadriceps (DNP)
3/24/13,Rockets,,Francisco Garcia,illness (DNP)
3/24/13,Rockets,,Tim Ohlbrecht,sprained right ankle (DNP)
3/24/13,Suns,,Jermaine O'Neal,strained left calf (DNP)
3/24/13,Thunder,,Daniel Orton,placed on IL
3/24/13,Thunder,Jeremy Lamb,,activated from IL
3/25/13,Hawks,,Devin Harris,sore left foot (DNP)
3/25/13,Hornets,,Eric Gordon,sore left ankle (DNP)
3/25/13,Hornets,,Greivis Vasquez,sprained left ankle (DNP)
3/25/13,Magic,,Arron Afflalo,strained right hamstring (DNP)
3/25/13,Magic,,Nikola Vucevic,concussion (DNP)
3/25/13,Nuggets,,Ty Lawson,placed on IL with sore heel
3/25/13,Nuggets,Wilson Chandler,,activated from IL
3/25/13,Pacers,,George Hill,strained left groin (DNP)
3/25/13,Pacers,,Lance Stephenson,strained right hip flexor (DNP)
3/25/13,Wizards,,Bradley Beal,sprained left ankle (DNP)
3/25/13,Wizards,,Martell Webster,strained abdominal (DNP)
3/25/13,Wizards,,Nene Hilario ,sore right knee (DNP)
3/25/13,Wizards,,Trevor Ariza,flu (DNP)
3/26/13,Celtics,,Courtney Lee,sprained left ankle (DNP)
3/26/13,Celtics,,Kevin Garnett,left ankle inflammation (DNP)
3/26/13,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
3/26/13,Pistons,,Will Bynum,strained right hand (DNP)
3/27/13,Blazers,Victor Claver,,activated from IL
3/27/13,Bobcats,,Brendan Haywood,placed on IL with stress reaction in left foot (out for season)
3/27/13,Bobcats,DeSagana Diop,,activated from IL
3/27/13,Bucks,,Ish Smith,placed on IL
3/27/13,Bucks,Luc Mbah a Moute,,activated from IL
3/27/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
3/27/13,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
3/27/13,Cavaliers,,Dion Waiters,sore left knee (DNP)
3/27/13,Celtics,,Courtney Lee,sprained left ankle (DNP)
3/27/13,Celtics,,Kevin Garnett,left ankle inflammation (DNP)
3/27/13,Clippers,,Maalik Wayns,placed on IL
3/27/13,Clippers,Chauncey Billups,,activated from IL
3/27/13,Grizzlies,Marc Gasol,,returned to lineup
3/27/13,Hawks,,Devin Harris,sore left foot (DNP)
3/27/13,Heat,,Juwan Howard,placed on IL
3/27/13,Heat,Dwyane Wade,,activated from IL
3/27/13,Jazz,,Enes Kanter,dislocated left shoulder (out indefinitely)
3/27/13,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
3/27/13,Magic,,Andrew Nicholson,sprained left ankle (DNP)
3/27/13,Magic,,Arron Afflalo,strained right hamstring (DNP)
3/27/13,Magic,,Nikola Vucevic,concussion (DNP)
3/27/13,Nets,,Joe Johnson,bruised right quadriceps (DNP)
3/27/13,Nuggets,,Julyan Stone,placed on IL with knee injury
3/27/13,Nuggets,Ty Lawson,,activated from IL
3/27/13,Raptors,,Sebastian Telfair,knee injury (DNP)
3/27/13,Rockets,,Francisco Garcia,illness (DNP)
3/27/13,Spurs,,Patty Mills,placed on IL
3/27/13,Spurs,Gary Neal,,activated from IL
3/27/13,Thunder,,DeAndre Liggins,placed on IL
3/27/13,Thunder,Perry Jones III,,activated from IL
3/27/13,Wizards,,Bradley Beal,sprained left ankle (DNP)
3/27/13,Wizards,,Jason Collins,sprained left ankle (P) / flu (CBC) (DNP)
3/27/13,Wizards,,Martell Webster,strained abdominal (DNP)
3/27/13,Wizards,,Nene Hilario ,sore right knee (DNP)
3/27/13,Wizards,,Trevor Ariza,flu (DNP)
3/27/13,Lakers,,Ron Artest,torn meniscus in left knee (out indefinitely)
3/27/13,Lakers,,Ron Artest,torn meniscus in left knee (DNP)
3/28/13,Bucks,,Gustavo Ayon,placed on IL
3/28/13,Bucks,Ish Smith,,activated from IL
3/28/13,Lakers,,Ron Artest,surgery on left knee to repair torn meniscus (out indefinitely)
3/28/13,Lakers,,Ron Artest,recovering from surgery on left knee to repair torn meniscus (DNP)
3/28/13,Pacers,,Miles Plumlee,placed on IL
3/28/13,Pacers,David West,,activated from IL
3/29/13,Blazers,,LaMarcus Aldridge,placed on IL with sprained right ankle
3/29/13,Blazers,Sasha Pavlovic,,activated from IL
3/29/13,Bobcats,,B.J. Mullens,sore left ankle (DNP)
3/29/13,Cavaliers,,Dion Waiters,sore left knee (DNP)
3/29/13,Celtics,,Kevin Garnett,left ankle inflammation (DNP)
3/29/13,Clippers,,Chauncey Billups,placed on IL with strained right groin
3/29/13,Clippers,Maalik Wayns,,activated from IL
3/29/13,Hawks,,Al Horford,stomach illness (DNP)
3/29/13,Hawks,,Devin Harris,sore left foot (DNP)
3/29/13,Heat,,Mario Chalmers,placed on IL with sprained right ankle
3/29/13,Heat,Juwan Howard,,activated from IL
3/29/13,Hornets,,Greivis Vasquez,sore/sprained left ankle (DNP)
3/29/13,Jazz,,Enes Kanter,placed on IL with dislocated left shoulder (out for season)
3/29/13,Jazz,Kevin Murphy,,activated from IL
3/29/13,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
3/29/13,Magic,,Arron Afflalo,strained right hamstring (DNP)
3/29/13,Magic,,Nikola Vucevic,concussion (DNP)
3/29/13,Nets,,Joe Johnson,placed on IL with bruised right quadriceps
3/29/13,Nets,Tornike Shengelia,,activated from IL
3/29/13,Nets,Tyshawn Taylor,,activated from IL
3/29/13,Nuggets,,Ty Lawson,placed on IL with torn plantar fascia in right foot / right heel injury (CBC)
3/29/13,Nuggets,Quincy Miller,,activated from IL
3/29/13,Pistons,,Charlie Villanueva,illness (DNP)
3/29/13,Pistons,,Will Bynum,placed on IL with strained right hand
3/29/13,Pistons,Andre Drummond,,activated from IL
3/29/13,Raptors,,Sebastian Telfair,knee injury (DNP)
3/29/13,Rockets,,Francisco Garcia,illness (DNP)
3/29/13,Wizards,,Bradley Beal,placed on IL with sore left ankle
3/29/13,Wizards,,Jason Collins,flu (DNP)
3/29/13,Wizards,,Nene Hilario ,sore right knee (DNP)
3/29/13,Wizards,A.J. Price,,activated from IL (CBC P)
3/30/13,Bobcats,,B.J. Mullens,sore left ankle (DNP)
3/30/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
3/30/13,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
3/30/13,Hawks,,Al Horford,stomach illness (DNP)
3/30/13,Hawks,,John Jenkins,concussion (DNP)
3/30/13,Lakers,,Ron Artest,recovering from surgery on left knee to repair torn meniscus (DNP)
3/30/13,Magic,,Arron Afflalo,strained right hamstring (DNP)
3/30/13,Magic,,Jameer Nelson,sprained right ankle (DNP)
3/30/13,Pacers,,Gerald Green ,placed on IL with upper respiratory infection
3/30/13,Pacers,Miles Plumlee,,activated from IL
3/30/13,Rockets,,James Harden,sore right foot (DNP)
3/30/13,Timberwolves,,Nikola Pekovic,sprained left ankle (DNP)
3/31/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
3/31/13,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
3/31/13,Cavaliers,,Dion Waiters,placed on IL with sore left knee
3/31/13,Cavaliers,Kyrie Irving,,activated from IL
3/31/13,Celtics,,Kevin Garnett,left ankle inflammation (DNP)
3/31/13,Heat,,Dwyane Wade,sprained right ankle (DNP)
3/31/13,Heat,,LeBron James,strained right hamstring (DNP)
3/31/13,Knicks,,Tyson Chandler,bulging disc in neck (DNP)
3/31/13,Pistons,,Jason Maxiell,placed on IL recovering from surgery on eye to repair detached retina (out for season)
3/31/13,Spurs,,Manu Ginobili,placed on IL with strained/sore right hamstring
3/31/13,Spurs,Patty Mills,,activated from IL
3/31/13,Wizards,,Nene Hilario ,placed on IL with sore right knee
3/31/13,Wizards,Bradley Beal,,activated from IL
3/31/13,Pistons,Will Bynum,,activated from IL
3/31/13,Pistons,,Will Bynum,strained right hand (DNP)
4/1/13,Bobcats,,B.J. Mullens,sore left ankle (DNP)
4/1/13,Bucks,,Luc Mbah a Moute,placed on IL with illness
4/1/13,Bucks,Gustavo Ayon,,activated from IL
4/1/13,Cavaliers,,C.J. Miles,sore right ankle (DNP)
4/1/13,Cavaliers,,Kyrie Irving,left shoulder injury / rest (DNP)
4/1/13,Celtics,,Kevin Garnett,placed on IL with left ankle inflammation
4/1/13,Celtics,,Paul Pierce,sore ankle (DNP) (P)
4/1/13,Hawks,,John Jenkins,concussion (DNP)
4/1/13,Magic,,Arron Afflalo,strained right hamstring (DNP)
4/1/13,Magic,,Jameer Nelson,sprained right ankle (DNP)
4/1/13,Pacers,,Ben Hansbrough,placed on IL
4/1/13,Pacers,Gerald Green ,,activated from IL
4/1/13,Pistons,,Will Bynum,strained right hand (DNP)
4/1/13,Raptors,,Landry Fields,placed on IL with right elbow injury
4/1/13,Raptors,Quincy Acy,,activated from IL
4/1/13,Rockets,,Chandler Parsons,placed on IL with food poisoning
4/1/13,Rockets,,James Harden,sore right foot (DNP)
4/1/13,Spurs,,Kawhi Leonard,sore left knee (DNP)
4/1/13,Spurs,,Tim Duncan,placed on IL with sore left knee / rest
4/1/13,Spurs,Aron Baynes,,activated from IL
4/1/13,Rockets,Terrence Jones,,activated from IL
4/2/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
4/2/13,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
4/2/13,Heat,,Dwyane Wade,sprained right ankle (DNP)
4/2/13,Heat,,LeBron James,strained right hamstring (DNP)
4/2/13,Lakers,,Ron Artest,recovering from surgery on left knee to repair torn meniscus (DNP)
4/2/13,Lakers,,Steve Nash,strained right hamstring (DNP)
4/2/13,Wizards,,Jason Collins,placed on IL
4/2/13,Wizards,Nene Hilario ,,activated from IL
4/3/13,Blazers,,Nicolas Batum,placed on IL with right shoulder injury (out for season)
4/3/13,Bobcats,,B.J. Mullens,sore left ankle (DNP)
4/3/13,Bobcats,,DeSagana Diop,sore right knee (DNP)
4/3/13,Bobcats,,Jeff Taylor ,strained right plantar fascia (DNP)
4/3/13,Bucks,,Gustavo Ayon,placed on IL
4/3/13,Bucks,Luc Mbah a Moute,,activated from IL
4/3/13,Grizzlies,,Tony Wroten Jr.,placed on IL with migraine headache
4/3/13,Hawks,,Devin Harris,sore left foot (DNP)
4/3/13,Hawks,,John Jenkins,concussion (DNP)
4/3/13,Hawks,,Zaza Pachulia,surgery on right Achilles tendon (out for season)
4/3/13,Jazz,,Kevin Murphy,placed on IL with skin infection
4/3/13,Jazz,Jerel McNeal,,activated
4/3/13,Magic,,Arron Afflalo,strained right hamstring (DNP)
4/3/13,Magic,,Jameer Nelson,sprained right ankle (DNP)
4/3/13,Nets,,Gerald Wallace,placed on IL with sore left foot
4/3/13,Pistons,,Jose Calderon,arm injury (DNP)
4/3/13,Pistons,,Will Bynum,strained right hand (DNP)
4/3/13,Raptors,,Linas Kleiza,placed on IL
4/3/13,Raptors,Landry Fields,,activated from IL
4/3/13,Rockets,,Carlos Delfino,placed on IL with sore right foot
4/3/13,Rockets,Chandler Parsons,,activated from IL
4/3/13,Spurs,, Tony Parker,sore left ankle (DNP)
4/3/13,Spurs,,DeJuan Blair,stomach virus (DNP)
4/3/13,Spurs,,Kawhi Leonard,placed on IL with sore left knee
4/3/13,Spurs,Tim Duncan,,activated from IL
4/3/13,Wizards,,Bradley Beal,placed on IL with stress injury in right fibula (out for season)
4/3/13,Wizards,Jason Collins,,activated from IL
4/3/13,Wizards,,Jason Collins,sprained right ankle (DNP)
4/4/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
4/4/13,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
4/4/13,Bulls,,Taj Gibson,placed on IL with sprained left knee
4/4/13,Mavericks,,Elton Brand,sore right calf (DNP)
4/4/13,Nets,,Tornike Shengelia,placed on IL
4/4/13,Nets,,Tyshawn Taylor,placed on IL
4/4/13,Nets,Gerald Wallace,,activated from IL
4/4/13,Nets,Joe Johnson,,activated from IL
4/4/13,Pacers,,Danny Granger,surgery on left knee (out for season)
4/4/13,Spurs,,Stephen Jackson,placed on IL with sprained right ankle
4/4/13,Spurs,Kawhi Leonard,,activated from IL
4/4/13,Thunder,,Perry Jones III,placed on IL
4/4/13,Thunder,DeAndre Liggins,,activated from IL
4/5/13,76ers,,Dorell Wright,right elbow injury (DNP)
4/5/13,Blazers,LaMarcus Aldridge,,activated from IL
4/5/13,Bobcats,,B.J. Mullens,sore left ankle (DNP)
4/5/13,Bulls,,Joakim Noah,plantar fasciitis in right foot (DNP)
4/5/13,Bulls,,Marco Belinelli,strained abdominal muscle (DNP)
4/5/13,Cavaliers,,Daniel Gibson,elbow injury (DNP)
4/5/13,Celtics,,Paul Pierce,sore left ankle (P) / sore right ankle (CBC) (DNP)
4/5/13,Hawks,,Devin Harris,sore left foot (DNP)
4/5/13,Heat,,Dwyane Wade,placed on IL with sprained right ankle
4/5/13,Heat,,LeBron James,strained right hamstring (DNP)
4/5/13,Heat,,Ray Allen,sprained right ankle (DNP)
4/5/13,Heat,Mario Chalmers,,activated from IL
4/5/13,Jazz,,Marvin Williams,right heel injury (DNP)
4/5/13,Knicks,,Kenyon Martin,sore left knee (P) / sore right knee (CBC) (DNP)
4/5/13,Knicks,,Marcus Camby,plantar fasciitis in left foot (DNP)
4/5/13,Lakers,,Ron Artest,recovering from surgery on left knee to repair torn meniscus (DNP)
4/5/13,Lakers,,Steve Nash,strained right hamstring (DNP)
4/5/13,Magic,,Arron Afflalo,strained right hamstring (DNP)
4/5/13,Magic,,Jameer Nelson,sprained right ankle (DNP)
4/5/13,Mavericks,,Elton Brand,sore right calf (DNP)
4/5/13,Nuggets,,Danilo Gallinari,torn ACL in left knee (out for season)
4/5/13,Pacers,,Miles Plumlee,placed on IL
4/5/13,Pacers,Ben Hansbrough,,activated from IL
4/5/13,Rockets,,Chandler Parsons,strained right calf (DNP)
4/5/13,Thunder,,Jeremy Lamb,placed on IL
4/5/13,Thunder,Daniel Orton,,activated from IL
4/6/13,Bobcats,,DeSagana Diop,placed on IL (out for season)
4/6/13,Bucks,,Ekpe Udoh,placed on IL with sprained right ankle
4/6/13,Bucks,Gustavo Ayon,,activated from IL
4/6/13,Hawks,,Al Horford,hamstring injury (DTD)
4/6/13,Hawks,,Josh Smith,knee injury (DNP)
4/6/13,Heat,,Chris Bosh,sore right knee (DNP)
4/6/13,Nets,,Kris Humphries,placed on IL with sinus ailment
4/6/13,Nets,Tyshawn Taylor,,activated from IL
4/6/13,Nuggets,,Danilo Gallinari,placed on IL with torn ACL in left knee (out for season)
